,Dates,data1,data2,data3,data4
2341,2019-12-19 18:30:00,6162.0,15797.0,15797.0,14406.0
2342,2019-12-19 19:00:00,6065.0,15797.0,15797.0,14028.0
2343,2019-12-19 19:30:00,5975.0,15592.0,15592.0,14095.0
2344,2019-12-19 20:00:00,5880.0,15347.0,15347.0,13732.0
2345,2019-12-19 20:30:00,5787.0,15347.0,15347.0,13853.0
2346,2019-12-19 21:00:00,5700.0,15428.0,15428.0,13465.0
2347,2019-12-19 21:30:00,5616.0,15185.0,15185.0,13612.0
2348,2019-12-19 22:00:00,5531.0,15225.0,15225.0,13173.0
2349,2019-12-19 22:30:00,5453.0,14902.0,14902.0,13319.0
2350,2019-12-19 23:00:00,5376.0,14983.0,14983.0,12870.0
2351,2019-12-19 23:30:00,5295.0,14661.0,14661.0,12989.0
2352,2019-12-20 00:00:00,5225.0,14462.0,14462.0,12552.0
2353,2019-12-20 00:30:00,5161.0,14661.0,14661.0,12700.0
2354,2019-12-20 01:00:00,5084.0,14462.0,14462.0,12204.0
2355,2019-12-20 01:30:00,5021.0,14145.0,14145.0,12364.0
2356,2019-12-20 02:00:00,4965.0,14066.0,14066.0,11873.0
2357,2019-12-20 02:30:00,4903.0,13870.0,13870.0,12032.0
2358,2019-12-20 03:00:00,4843.0,13753.0,13753.0,11480.0
2359,2019-12-20 03:30:00,4793.0,13636.0,13636.0,11676.0
2360,2019-12-20 04:00:00,4748.0,13364.0,13364.0,11130.0
2361,2019-12-20 04:30:00,4694.0,13210.0,13210.0,11272.0
2362,2019-12-20 05:00:00,4649.0,13210.0,13210.0,10757.0
2363,2019-12-20 05:30:00,4610.0,13057.0,13057.0,10924.0
2364,2019-12-20 06:00:00,4567.0,12942.0,12942.0,10402.0
2365,2019-12-20 06:30:00,4528.0,12752.0,12752.0,10592.0
2366,2019-12-20 07:00:00,4490.0,12601.0,12601.0,10050.0
2367,2019-12-20 07:30:00,4451.0,12375.0,12375.0,10225.0
2368,2019-12-20 08:00:00,4414.0,12151.0,12151.0,9702.0
2369,2019-12-20 08:30:00,4368.0,12002.0,12002.0,9888.0
2370,2019-12-20 09:00:00,4339.0,11928.0,11928.0,9370.0
2371,2019-12-20 09:30:00,4319.0,11597.0,11597.0,9529.0
2372,2019-12-20 10:00:00,4279.0,11524.0,11524.0,9042.0
2373,2019-12-20 10:30:00,4251.0,11342.0,11342.0,9187.0
2374,2019-12-20 11:00:00,4223.0,11126.0,11126.0,8730.0
2375,2019-12-20 11:30:00,4191.0,11054.0,11054.0,8897.0
2376,2019-12-20 12:00:00,4172.0,10839.0,10839.0,8445.0
2377,2019-12-20 12:30:00,4149.0,10590.0,10590.0,8563.0
2378,2019-12-20 13:00:00,4118.0,10590.0,10590.0,8174.0
2379,2019-12-20 13:30:00,4107.0,10344.0,10344.0,8292.0
2380,2019-12-20 14:00:00,4069.0,10170.0,10170.0,7896.0
2381,2019-12-20 14:30:00,4049.0,9996.0,9996.0,8000.0
2382,2019-12-20 15:00:00,4017.0,9858.0,9858.0,7651.0
2383,2019-12-20 15:30:00,4000.0,9824.0,9824.0,7780.0
2384,2019-12-20 16:00:00,3980.0,9584.0,9584.0,7384.0
2385,2019-12-20 16:30:00,3960.0,9483.0,9483.0,7517.0
2386,2019-12-20 17:00:00,3942.0,9347.0,9347.0,7168.0
2387,2019-12-20 17:30:00,3915.0,9246.0,9246.0,7264.0
2388,2019-12-20 18:00:00,3886.0,9179.0,9179.0,6920.0
2389,2019-12-20 18:30:00,3861.0,8979.0,8979.0,7049.0
2390,2019-12-20 19:00:00,3840.0,8814.0,8814.0,6756.0
2391,2019-12-20 19:30:00,3819.0,8715.0,8715.0,6849.0
2392,2019-12-20 20:00:00,3791.0,8519.0,8519.0,6558.0
2393,2019-12-20 20:30:00,3768.0,8390.0,8390.0,6662.0
2394,2019-12-20 21:00:00,3744.0,8260.0,8260.0,6386.0
2395,2019-12-20 21:30:00,3721.0,8260.0,8260.0,6478.0
2396,2019-12-20 22:00:00,3709.0,8164.0,8164.0,6238.0
2397,2019-12-20 22:30:00,3678.0,7878.0,7878.0,6295.0
2398,2019-12-20 23:00:00,3665.0,7783.0,7783.0,6092.0
2399,2019-12-20 23:30:00,3640.0,7783.0,7783.0,6159.0
2400,2019-12-21 00:00:00,3620.0,7721.0,7721.0,5958.0
2401,2019-12-21 00:30:00,3593.0,7565.0,7565.0,6013.0
2402,2019-12-21 01:00:00,3586.0,7471.0,7471.0,5814.0
2403,2019-12-21 01:30:00,3552.0,7410.0,7410.0,5880.0
2404,2019-12-21 02:00:00,3539.0,7256.0,7256.0,5704.0
2405,2019-12-21 02:30:00,3511.0,7256.0,7256.0,5769.0
2406,2019-12-21 03:00:00,3490.0,7134.0,7134.0,5594.0
2407,2019-12-21 03:30:00,3461.0,7013.0,7013.0,5638.0
2408,2019-12-21 04:00:00,3446.0,6952.0,6952.0,5497.0
2409,2019-12-21 04:30:00,3417.0,6952.0,6952.0,5529.0
2410,2019-12-21 05:00:00,3402.0,6832.0,6832.0,5389.0
2411,2019-12-21 05:30:00,3372.0,6772.0,6772.0,5443.0
2412,2019-12-21 06:00:00,3357.0,6683.0,6683.0,5302.0
2413,2019-12-21 06:30:00,3326.0,6594.0,6594.0,5324.0
2414,2019-12-21 07:00:00,3288.0,6535.0,6535.0,5194.0
2415,2019-12-21 07:30:00,3240.0,6418.0,6418.0,5248.0
2416,2019-12-21 08:00:00,3216.0,6389.0,6389.0,5108.0
2417,2019-12-21 08:30:00,3208.0,6360.0,6360.0,5172.0
2418,2019-12-21 09:00:00,3192.0,6302.0,6302.0,5055.0
2419,2019-12-21 09:30:00,3167.0,6215.0,6215.0,5087.0
2420,2019-12-21 10:00:00,3151.0,6157.0,6157.0,4980.0
2421,2019-12-21 10:30:00,3118.0,6128.0,6128.0,5012.0
2422,2019-12-21 11:00:00,3101.0,5985.0,5985.0,4917.0
2423,2019-12-21 11:30:00,3076.0,6042.0,6042.0,4938.0
2424,2019-12-21 12:00:00,3059.0,5929.0,5929.0,4843.0
2425,2019-12-21 12:30:00,3042.0,5900.0,5900.0,4875.0
2426,2019-12-21 13:00:00,3017.0,5872.0,5872.0,4770.0
2427,2019-12-21 13:30:00,3000.0,5816.0,5816.0,4801.0
2428,2019-12-21 14:00:00,2983.0,5816.0,5816.0,4708.0
2429,2019-12-21 14:30:00,2958.0,5676.0,5676.0,4739.0
2430,2019-12-21 15:00:00,2958.0,5703.0,5703.0,4666.0
2431,2019-12-21 15:30:00,2914.0,5648.0,5648.0,4687.0
2432,2019-12-21 16:00:00,2914.0,5648.0,5648.0,4594.0
2433,2019-12-21 16:30:00,2888.0,5592.0,5592.0,4635.0
2434,2019-12-21 17:00:00,2871.0,5537.0,5537.0,4543.0
2435,2019-12-21 17:30:00,2853.0,5509.0,5509.0,4563.0
2436,2019-12-21 18:00:00,2835.0,5482.0,5482.0,4492.0
2437,2019-12-21 18:30:00,2809.0,5399.0,5399.0,4512.0
2438,2019-12-21 19:00:00,2791.0,5399.0,5399.0,4431.0
2439,2019-12-21 19:30:00,2773.0,5372.0,5372.0,4461.0
2440,2019-12-21 20:00:00,2755.0,5290.0,5290.0,4380.0
2441,2019-12-21 20:30:00,2746.0,5317.0,5317.0,4400.0
2442,2019-12-21 21:00:00,2737.0,5209.0,5209.0,4350.0
2443,2019-12-21 21:30:00,2710.0,5209.0,5209.0,4360.0
2444,2019-12-21 22:00:00,2701.0,5209.0,5209.0,4287.0
2445,2019-12-21 22:30:00,2683.0,5155.0,5155.0,4318.0
2446,2019-12-21 23:00:00,2683.0,5128.0,5128.0,4256.0
2447,2019-12-21 23:30:00,2647.0,5048.0,5048.0,4277.0
2448,2019-12-22 00:00:00,2638.0,5101.0,5101.0,4214.0
2449,2019-12-22 00:30:00,2619.0,5021.0,5021.0,4224.0
2450,2019-12-22 01:00:00,2628.0,4995.0,4995.0,4162.0
2451,2019-12-22 01:30:00,2619.0,4968.0,4968.0,4162.0
2452,2019-12-22 02:00:00,2583.0,4942.0,4942.0,4121.0
2453,2019-12-22 02:30:00,2574.0,4915.0,4915.0,4141.0
2454,2019-12-22 03:00:00,2574.0,4863.0,4863.0,4090.0
2455,2019-12-22 03:30:00,2564.0,4889.0,4889.0,4100.0
2456,2019-12-22 04:00:00,2546.0,4836.0,4836.0,4049.0
2457,2019-12-22 04:30:00,2528.0,4836.0,4836.0,4039.0
2458,2019-12-22 05:00:00,2528.0,4784.0,4784.0,3978.0
2459,2019-12-22 05:30:00,2528.0,4784.0,4784.0,4018.0
2460,2019-12-22 06:00:00,2518.0,4732.0,4732.0,3947.0
2461,2019-12-22 06:30:00,2509.0,4758.0,4758.0,3968.0
2462,2019-12-22 07:00:00,2491.0,4706.0,4706.0,3927.0
2463,2019-12-22 07:30:00,2481.0,4680.0,4680.0,3947.0
2464,2019-12-22 08:00:00,2472.0,4654.0,4654.0,3867.0
2465,2019-12-22 08:30:00,2463.0,4628.0,4628.0,3917.0
2466,2019-12-22 09:00:00,2444.0,4602.0,4602.0,3857.0
2467,2019-12-22 09:30:00,2426.0,4577.0,4577.0,3867.0
2468,2019-12-22 10:00:00,2407.0,4577.0,4577.0,3827.0
2469,2019-12-22 10:30:00,2416.0,4525.0,4525.0,3847.0
2470,2019-12-22 11:00:00,2407.0,4474.0,4474.0,3787.0
2471,2019-12-22 11:30:00,2398.0,4500.0,4500.0,3807.0
2472,2019-12-22 12:00:00,2379.0,4500.0,4500.0,3757.0
2473,2019-12-22 12:30:00,2369.0,4449.0,4449.0,3767.0
2474,2019-12-22 13:00:00,2369.0,4423.0,4423.0,3717.0
2475,2019-12-22 13:30:00,2341.0,4423.0,4423.0,3747.0
2476,2019-12-22 14:00:00,2332.0,4423.0,4423.0,3678.0
2477,2019-12-22 14:30:00,2351.0,4373.0,4373.0,3698.0
2478,2019-12-22 15:00:00,2313.0,4322.0,4322.0,3658.0
2479,2019-12-22 15:30:00,2313.0,4347.0,4347.0,3658.0
2480,2019-12-22 16:00:00,2313.0,4347.0,4347.0,3600.0
2481,2019-12-22 16:30:00,2285.0,4322.0,4322.0,3649.0
2482,2019-12-22 17:00:00,2285.0,4272.0,4272.0,3600.0
2483,2019-12-22 17:30:00,2276.0,4272.0,4272.0,3619.0
2484,2019-12-22 18:00:00,2257.0,4272.0,4272.0,3561.0
2485,2019-12-22 18:30:00,2248.0,4197.0,4197.0,3580.0
2486,2019-12-22 19:00:00,2248.0,4172.0,4172.0,3532.0
2487,2019-12-22 19:30:00,2239.0,4172.0,4172.0,3541.0
2488,2019-12-22 20:00:00,2248.0,4197.0,4197.0,3512.0
2489,2019-12-22 20:30:00,2248.0,4172.0,4172.0,3532.0
2490,2019-12-22 21:00:00,2229.0,4148.0,4148.0,3493.0
2491,2019-12-22 21:30:00,2211.0,4098.0,4098.0,3493.0
2492,2019-12-22 22:00:00,2211.0,4098.0,4098.0,3464.0
2493,2019-12-22 22:30:00,2201.0,4098.0,4098.0,3474.0
2494,2019-12-22 23:00:00,2220.0,4074.0,4074.0,3436.0
2495,2019-12-22 23:30:00,2192.0,4049.0,4049.0,3436.0
2496,2019-12-23 00:00:00,2201.0,4000.0,4000.0,3407.0
2497,2019-12-23 00:30:00,2201.0,4000.0,4000.0,3417.0
2498,2019-12-23 01:00:00,2163.0,4000.0,4000.0,3378.0
2499,2019-12-23 01:30:00,2154.0,4000.0,4000.0,3397.0
2500,2019-12-23 02:00:00,2135.0,3976.0,3976.0,3350.0
2501,2019-12-23 02:30:00,2135.0,3976.0,3976.0,3369.0
2502,2019-12-23 03:00:00,2135.0,3927.0,3927.0,3329.0
2503,2019-12-23 03:30:00,2125.0,3927.0,3927.0,3329.0
2504,2019-12-23 04:00:00,2116.0,3903.0,3903.0,3298.0
2505,2019-12-23 04:30:00,2125.0,3903.0,3903.0,3309.0
2506,2019-12-23 05:00:00,2116.0,3879.0,3879.0,3278.0
2507,2019-12-23 05:30:00,2116.0,3855.0,3855.0,3288.0
2508,2019-12-23 06:00:00,2106.0,3855.0,3855.0,3247.0
2509,2019-12-23 06:30:00,2087.0,3830.0,3830.0,3268.0
2510,2019-12-23 07:00:00,2087.0,3806.0,3806.0,3237.0
2511,2019-12-23 07:30:00,2078.0,3806.0,3806.0,3227.0
2512,2019-12-23 08:00:00,2078.0,3806.0,3806.0,3206.0
2513,2019-12-23 08:30:00,2078.0,3759.0,3759.0,3216.0
2514,2019-12-23 09:00:00,2050.0,3759.0,3759.0,3186.0
2515,2019-12-23 09:30:00,2059.0,3759.0,3759.0,3186.0
2516,2019-12-23 10:00:00,2050.0,3735.0,3735.0,3156.0
2517,2019-12-23 10:30:00,2031.0,3711.0,3711.0,3186.0
2518,2019-12-23 11:00:00,2031.0,3687.0,3687.0,3146.0
2519,2019-12-23 11:30:00,2022.0,3687.0,3687.0,3146.0
2520,2019-12-23 12:00:00,2012.0,3664.0,3664.0,3115.0
2521,2019-12-23 12:30:00,2003.0,3687.0,3687.0,3115.0
2522,2019-12-23 13:00:00,2022.0,3640.0,3640.0,3095.0
2523,2019-12-23 13:30:00,1993.0,3617.0,3617.0,3105.0
2524,2019-12-23 14:00:00,1993.0,3640.0,3640.0,3075.0
2525,2019-12-23 14:30:00,1993.0,3640.0,3640.0,3075.0
2526,2019-12-23 15:00:00,1993.0,3593.0,3593.0,3046.0
2527,2019-12-23 15:30:00,1975.0,3570.0,3570.0,3055.0
2528,2019-12-23 16:00:00,1965.0,3570.0,3570.0,3036.0
2529,2019-12-23 16:30:00,1975.0,3546.0,3546.0,3046.0
2530,2019-12-23 17:00:00,1975.0,3523.0,3523.0,3016.0
2531,2019-12-23 17:30:00,1965.0,3546.0,3546.0,3026.0
2532,2019-12-23 18:00:00,1946.0,3523.0,3523.0,2996.0
2533,2019-12-23 18:30:00,1956.0,3523.0,3523.0,3006.0
2534,2019-12-23 19:00:00,1937.0,3500.0,3500.0,2986.0
2535,2019-12-23 19:30:00,1928.0,3477.0,3477.0,2986.0
2536,2019-12-23 20:00:00,1928.0,3500.0,3500.0,2957.0
2537,2019-12-23 20:30:00,1928.0,3477.0,3477.0,2967.0
2538,2019-12-23 21:00:00,1928.0,3477.0,3477.0,2927.0
2539,2019-12-23 21:30:00,1928.0,3453.0,3453.0,2947.0
2540,2019-12-23 22:00:00,1909.0,3430.0,3430.0,2927.0
2541,2019-12-23 22:30:00,1918.0,3430.0,3430.0,2927.0
2542,2019-12-23 23:00:00,1909.0,3430.0,3430.0,2908.0
2543,2019-12-23 23:30:00,1909.0,3430.0,3430.0,2918.0
2544,2019-12-24 00:00:00,1890.0,3407.0,3407.0,2889.0
2545,2019-12-24 00:30:00,1899.0,3407.0,3407.0,2898.0
2546,2019-12-24 01:00:00,1890.0,3362.0,3362.0,2869.0
2547,2019-12-24 01:30:00,1899.0,3384.0,3384.0,2869.0
2548,2019-12-24 02:00:00,1899.0,3362.0,3362.0,2850.0
2549,2019-12-24 02:30:00,1890.0,3339.0,3339.0,2860.0
2550,2019-12-24 03:00:00,1871.0,3339.0,3339.0,2850.0
2551,2019-12-24 03:30:00,1881.0,3316.0,3316.0,2850.0
2552,2019-12-24 04:00:00,1871.0,3339.0,3339.0,2822.0
2553,2019-12-24 04:30:00,1881.0,3316.0,3316.0,2841.0
2554,2019-12-24 05:00:00,1881.0,3293.0,3293.0,2822.0
2555,2019-12-24 05:30:00,1852.0,3271.0,3271.0,2813.0
2556,2019-12-24 06:00:00,1862.0,3271.0,3271.0,2785.0
2557,2019-12-24 06:30:00,1862.0,3271.0,3271.0,2803.0
2558,2019-12-24 07:00:00,1843.0,3271.0,3271.0,2785.0
2559,2019-12-24 07:30:00,1834.0,3248.0,3248.0,2785.0
2560,2019-12-24 08:00:00,1824.0,3225.0,3225.0,2766.0
2561,2019-12-24 08:30:00,1824.0,3248.0,3248.0,2766.0
2562,2019-12-24 09:00:00,1834.0,3225.0,3225.0,2757.0
2563,2019-12-24 09:30:00,1824.0,3225.0,3225.0,2757.0
2564,2019-12-24 10:00:00,1815.0,3225.0,3225.0,2748.0
2565,2019-12-24 10:30:00,1815.0,3203.0,3203.0,2748.0
2566,2019-12-24 11:00:00,1806.0,3203.0,3203.0,2721.0
2567,2019-12-24 11:30:00,1806.0,3181.0,3181.0,2730.0
2568,2019-12-24 12:00:00,1797.0,3181.0,3181.0,2702.0
2569,2019-12-24 12:30:00,1797.0,3158.0,3158.0,2711.0
2570,2019-12-24 13:00:00,1778.0,3158.0,3158.0,2702.0
2571,2019-12-24 13:30:00,1778.0,3158.0,3158.0,2693.0
2572,2019-12-24 14:00:00,1787.0,3158.0,3158.0,2666.0
2573,2019-12-24 14:30:00,1778.0,3136.0,3136.0,2684.0
2574,2019-12-24 15:00:00,1778.0,3114.0,3114.0,2666.0
2575,2019-12-24 15:30:00,1787.0,3114.0,3114.0,2675.0
2576,2019-12-24 16:00:00,1787.0,3114.0,3114.0,2657.0
2577,2019-12-24 16:30:00,1759.0,3091.0,3091.0,2648.0
2578,2019-12-24 17:00:00,1759.0,3091.0,3091.0,2639.0
2579,2019-12-24 17:30:00,1769.0,3069.0,3069.0,2639.0
2580,2019-12-24 18:00:00,1750.0,3047.0,3047.0,2621.0
2581,2019-12-24 18:30:00,1750.0,3069.0,3069.0,2621.0
2582,2019-12-24 19:00:00,1750.0,3047.0,3047.0,2603.0
2583,2019-12-24 19:30:00,1713.0,3069.0,3069.0,2603.0
2584,2019-12-24 20:00:00,1722.0,3047.0,3047.0,2594.0
2585,2019-12-24 20:30:00,1722.0,3047.0,3047.0,2603.0
2586,2019-12-24 21:00:00,1722.0,3047.0,3047.0,2585.0
2587,2019-12-24 21:30:00,1713.0,3003.0,3003.0,2585.0
2588,2019-12-24 22:00:00,1704.0,3003.0,3003.0,2558.0
2589,2019-12-24 22:30:00,1694.0,3003.0,3003.0,2576.0
2590,2019-12-24 23:00:00,1694.0,3003.0,3003.0,2549.0
2591,2019-12-24 23:30:00,1676.0,2982.0,2982.0,2558.0
2592,2019-12-25 00:00:00,1676.0,2982.0,2982.0,2531.0
2593,2019-12-25 00:30:00,1666.0,2982.0,2982.0,2540.0
2594,2019-12-25 01:00:00,1676.0,2938.0,2938.0,2514.0
2595,2019-12-25 01:30:00,1657.0,2938.0,2938.0,2523.0
2596,2019-12-25 02:00:00,1657.0,2916.0,2916.0,2496.0
2597,2019-12-25 02:30:00,1666.0,2938.0,2938.0,2514.0
2598,2019-12-25 03:00:00,1648.0,2916.0,2916.0,2487.0
2599,2019-12-25 03:30:00,1657.0,2938.0,2938.0,2514.0
2600,2019-12-25 04:00:00,1648.0,2895.0,2895.0,2470.0
2601,2019-12-25 04:30:00,1629.0,2895.0,2895.0,2487.0
2602,2019-12-25 05:00:00,1629.0,2916.0,2916.0,2470.0
2603,2019-12-25 05:30:00,1629.0,2895.0,2895.0,2461.0
2604,2019-12-25 06:00:00,1620.0,2852.0,2852.0,2461.0
2605,2019-12-25 06:30:00,1620.0,2852.0,2852.0,2461.0
2606,2019-12-25 07:00:00,1611.0,2852.0,2852.0,2443.0
2607,2019-12-25 07:30:00,1611.0,2852.0,2852.0,2443.0
2608,2019-12-25 08:00:00,1602.0,2852.0,2852.0,2435.0
2609,2019-12-25 08:30:00,1611.0,2830.0,2830.0,2435.0
2610,2019-12-25 09:00:00,1602.0,2809.0,2809.0,2426.0
2611,2019-12-25 09:30:00,1593.0,2830.0,2830.0,2426.0
2612,2019-12-25 10:00:00,1583.0,2809.0,2809.0,2409.0
2613,2019-12-25 10:30:00,1583.0,2830.0,2830.0,2409.0
2614,2019-12-25 11:00:00,1583.0,2787.0,2787.0,2391.0
2615,2019-12-25 11:30:00,1574.0,2787.0,2787.0,2391.0
2616,2019-12-25 12:00:00,1574.0,2787.0,2787.0,2382.0
2617,2019-12-25 12:30:00,1565.0,2745.0,2745.0,2391.0
2618,2019-12-25 13:00:00,1565.0,2766.0,2766.0,2372.0
2619,2019-12-25 13:30:00,1556.0,2787.0,2787.0,2372.0
2620,2019-12-25 14:00:00,1565.0,2766.0,2766.0,2345.0
2621,2019-12-25 14:30:00,1556.0,2745.0,2745.0,2363.0
2622,2019-12-25 15:00:00,1547.0,2745.0,2745.0,2336.0
2623,2019-12-25 15:30:00,1547.0,2724.0,2724.0,2345.0
2624,2019-12-25 16:00:00,1547.0,2703.0,2703.0,2327.0
2625,2019-12-25 16:30:00,1538.0,2724.0,2724.0,2318.0
2626,2019-12-25 17:00:00,1529.0,2703.0,2703.0,2318.0
2627,2019-12-25 17:30:00,1529.0,2703.0,2703.0,2318.0
2628,2019-12-25 18:00:00,1529.0,2703.0,2703.0,2291.0
2629,2019-12-25 18:30:00,1510.0,2703.0,2703.0,2300.0
2630,2019-12-25 19:00:00,1510.0,2703.0,2703.0,2273.0
2631,2019-12-25 19:30:00,1510.0,2661.0,2661.0,2291.0
2632,2019-12-25 20:00:00,1492.0,2682.0,2682.0,2264.0
2633,2019-12-25 20:30:00,1492.0,2661.0,2661.0,2273.0
2634,2019-12-25 21:00:00,1483.0,2661.0,2661.0,2246.0
2635,2019-12-25 21:30:00,1483.0,2682.0,2682.0,2255.0
2636,2019-12-25 22:00:00,1483.0,2640.0,2640.0,2237.0
2637,2019-12-25 22:30:00,1474.0,2640.0,2640.0,2246.0
2638,2019-12-25 23:00:00,1483.0,2619.0,2619.0,2228.0
2639,2019-12-25 23:30:00,1465.0,2640.0,2640.0,2237.0
2640,2019-12-26 00:00:00,1465.0,2619.0,2619.0,2219.0
2641,2019-12-26 00:30:00,1456.0,2598.0,2598.0,2219.0
2642,2019-12-26 01:00:00,1456.0,2619.0,2619.0,2201.0
2643,2019-12-26 01:30:00,1465.0,2578.0,2578.0,2210.0
2644,2019-12-26 02:00:00,1456.0,2598.0,2598.0,2192.0
2645,2019-12-26 02:30:00,1447.0,2578.0,2578.0,2192.0
2646,2019-12-26 03:00:00,1438.0,2578.0,2578.0,2183.0
2647,2019-12-26 03:30:00,1438.0,2557.0,2557.0,2183.0
2648,2019-12-26 04:00:00,1447.0,2578.0,2578.0,2166.0
2649,2019-12-26 04:30:00,1429.0,2557.0,2557.0,2166.0
2650,2019-12-26 05:00:00,1438.0,2536.0,2536.0,2166.0
2651,2019-12-26 05:30:00,1429.0,2514.0,2514.0,2157.0
2652,2019-12-26 06:00:00,1429.0,2514.0,2514.0,2148.0
2653,2019-12-26 06:30:00,1420.0,2536.0,2536.0,2148.0
2654,2019-12-26 07:00:00,1420.0,2514.0,2514.0,2140.0
2655,2019-12-26 07:30:00,1420.0,2493.0,2493.0,2140.0
2656,2019-12-26 08:00:00,1420.0,2493.0,2493.0,2122.0
2657,2019-12-26 08:30:00,1411.0,2493.0,2493.0,2131.0
2658,2019-12-26 09:00:00,1411.0,2493.0,2493.0,2113.0
2659,2019-12-26 09:30:00,1402.0,2472.0,2472.0,2113.0
2660,2019-12-26 10:00:00,1402.0,2493.0,2493.0,2105.0
2661,2019-12-26 10:30:00,1402.0,2472.0,2472.0,2105.0
2662,2019-12-26 11:00:00,1393.0,2451.0,2451.0,2079.0
2663,2019-12-26 11:30:00,1393.0,2451.0,2451.0,2096.0
2664,2019-12-26 12:00:00,1384.0,2430.0,2430.0,2079.0
2665,2019-12-26 12:30:00,1384.0,2430.0,2430.0,2079.0
2666,2019-12-26 13:00:00,1375.0,2451.0,2451.0,2062.0
2667,2019-12-26 13:30:00,1375.0,2451.0,2451.0,2070.0
2668,2019-12-26 14:00:00,1375.0,2430.0,2430.0,2053.0
2669,2019-12-26 14:30:00,1375.0,2430.0,2430.0,2053.0
2670,2019-12-26 15:00:00,1366.0,2409.0,2409.0,2045.0
2671,2019-12-26 15:30:00,1366.0,2409.0,2409.0,2045.0
2672,2019-12-26 16:00:00,1357.0,2388.0,2388.0,2028.0
2673,2019-12-26 16:30:00,1357.0,2409.0,2409.0,2028.0
2674,2019-12-26 17:00:00,1348.0,2388.0,2388.0,2019.0
2675,2019-12-26 17:30:00,1348.0,2388.0,2388.0,2019.0
2676,2019-12-26 18:00:00,1340.0,2367.0,2367.0,2011.0
2677,2019-12-26 18:30:00,1340.0,2388.0,2388.0,2011.0
2678,2019-12-26 19:00:00,1340.0,2346.0,2346.0,1994.0
2679,2019-12-26 19:30:00,1331.0,2388.0,2388.0,2002.0
2680,2019-12-26 20:00:00,1331.0,2346.0,2346.0,1985.0
2681,2019-12-26 20:30:00,1322.0,2346.0,2346.0,1994.0
2682,2019-12-26 21:00:00,1322.0,2346.0,2346.0,1977.0
2683,2019-12-26 21:30:00,1313.0,2346.0,2346.0,1977.0
2684,2019-12-26 22:00:00,1322.0,2325.0,2325.0,1968.0
2685,2019-12-26 22:30:00,1304.0,2325.0,2325.0,1977.0
2686,2019-12-26 23:00:00,1295.0,2346.0,2346.0,1960.0
2687,2019-12-26 23:30:00,1304.0,2305.0,2305.0,1960.0
2688,2019-12-27 00:00:00,1295.0,2305.0,2305.0,1952.0
2689,2019-12-27 00:30:00,1295.0,2284.0,2284.0,1952.0
2690,2019-12-27 01:00:00,1286.0,2284.0,2284.0,1935.0
2691,2019-12-27 01:30:00,1286.0,2284.0,2284.0,1935.0
2692,2019-12-27 02:00:00,1286.0,2284.0,2284.0,1926.0
2693,2019-12-27 02:30:00,1286.0,2284.0,2284.0,1926.0
2694,2019-12-27 03:00:00,1286.0,2284.0,2284.0,1918.0
2695,2019-12-27 03:30:00,1286.0,2264.0,2264.0,1918.0
2696,2019-12-27 04:00:00,1278.0,2243.0,2243.0,1901.0
2697,2019-12-27 04:30:00,1278.0,2243.0,2243.0,1910.0
2698,2019-12-27 05:00:00,1269.0,2243.0,2243.0,1901.0
2699,2019-12-27 05:30:00,1278.0,2223.0,2223.0,1901.0
2700,2019-12-27 06:00:00,1269.0,2223.0,2223.0,1885.0
2701,2019-12-27 06:30:00,1269.0,2243.0,2243.0,1885.0
2702,2019-12-27 07:00:00,1260.0,2203.0,2203.0,1876.0
2703,2019-12-27 07:30:00,1252.0,2203.0,2203.0,1876.0
2704,2019-12-27 08:00:00,1252.0,2203.0,2203.0,1868.0
2705,2019-12-27 08:30:00,1252.0,2203.0,2203.0,1868.0
2706,2019-12-27 09:00:00,1252.0,2182.0,2182.0,1868.0
2707,2019-12-27 09:30:00,1243.0,2203.0,2203.0,1860.0
2708,2019-12-27 10:00:00,1243.0,2182.0,2182.0,1852.0
2709,2019-12-27 10:30:00,1234.0,2203.0,2203.0,1852.0
2710,2019-12-27 11:00:00,1234.0,2182.0,2182.0,1844.0
2711,2019-12-27 11:30:00,1234.0,2162.0,2162.0,1852.0
2712,2019-12-27 12:00:00,1225.0,2182.0,2182.0,1835.0
2713,2019-12-27 12:30:00,1217.0,2162.0,2162.0,1835.0
2714,2019-12-27 13:00:00,1225.0,2162.0,2162.0,1819.0
2715,2019-12-27 13:30:00,1217.0,2162.0,2162.0,1827.0
2716,2019-12-27 14:00:00,1217.0,2142.0,2142.0,1811.0
2717,2019-12-27 14:30:00,1217.0,2142.0,2142.0,1819.0
2718,2019-12-27 15:00:00,1217.0,2142.0,2142.0,1803.0
2719,2019-12-27 15:30:00,1217.0,2142.0,2142.0,1803.0
2720,2019-12-27 16:00:00,1208.0,2122.0,2122.0,1795.0
2721,2019-12-27 16:30:00,1208.0,2142.0,2142.0,1795.0
2722,2019-12-27 17:00:00,1208.0,2102.0,2102.0,1787.0
2723,2019-12-27 17:30:00,1200.0,2122.0,2122.0,1787.0
2724,2019-12-27 18:00:00,1200.0,2102.0,2102.0,1779.0
2725,2019-12-27 18:30:00,1200.0,2082.0,2082.0,1787.0
2726,2019-12-27 19:00:00,1191.0,2102.0,2102.0,1771.0
2727,2019-12-27 19:30:00,1191.0,2082.0,2082.0,1771.0
2728,2019-12-27 20:00:00,1191.0,2082.0,2082.0,1762.0
